sale_id,date_time,type,weight,destination,postage method,quantity,cost
1695,27/11/2017 11:04,parcel,13.1,Peru,Standard Parcel,2,591.98
1696,16/09/2017 13:13,parcel,15.99,Chile,Express Parcel,3,1144.35
1696,16/09/2017 13:13,letter,0.49,Portugal,Express Letter,3,159.12
1696,16/09/2017 13:13,parcel,4.14,Sweden,Standard Parcel,2,227.88
1697,2/03/2017 13:07,letter,0.17,Singapore,Economy Letter,2,12
1698,9/11/2017 14:27,parcel,12.1,Ukraine,Express Parcel,1,302.85
1699,24/08/2017 13:44,parcel,16.78,Russian Federation,Express Parcel,3,1089.87
1699,24/08/2017 13:44,letter,0.14,Chile,Express Letter,3,167.04
1699,24/08/2017 13:44,letter,0.22,Spain,Economy Letter,1,9
1700,17/06/2016 11:35,parcel,5.57,Cyprus,Express Parcel,3,727.23
1700,17/06/2016 11:35,letter,0.11,Turkey,Economy Letter,3,27
1701,21/09/2016 13:17,parcel,13.6,Israel,Standard Parcel,1,295.99
1702,7/01/2016 16:11,letter,0.2,Cook Islands,Express Letter,2,77.66
1703,10/11/2016 14:07,letter,0.46,Ireland,Express Letter,3,124.74
1703,10/11/2016 14:07,parcel,15.66,Sweden,Standard Parcel,2,412.08
1703,10/11/2016 14:07,parcel,2.86,Israel,Standard Parcel,2,224.96
1704,6/03/2017 15:02,parcel,6.98,Malaysia,Standard Parcel,2,257.36
1704,6/03/2017 15:02,letter,0.12,Lao People'S Democratic Republic,Economy Letter,3,18
1704,6/03/2017 15:02,parcel,15.55,French Polynesia,Standard Parcel,1,187.37
1705,19/01/2016 14:33,parcel,5.51,Croatia,Standard Parcel,3,623.58
1705,19/01/2016 14:33,letter,0.26,Belgium,Economy Letter,3,54
1706,10/12/2017 12:02,letter,0.48,New Zealand,Economy Letter,3,33
1706,10/12/2017 12:02,letter,0.17,South Africa,Economy Letter,1,9
1706,10/12/2017 12:02,letter,0.34,Qatar,Express Letter,3,167.04
1707,25/07/2017 16:06,letter,0.28,Indonesia,Economy Letter,2,24
1708,25/02/2016 14:51,parcel,15.05,French Polynesia,Standard Parcel,2,374.74
1708,25/02/2016 14:51,parcel,1.12,Ukraine,Express Parcel,1,85.26
1709,30/10/2016 14:43,letter,0.33,Vanuatu,Express Letter,1,38.83
1709,30/10/2016 14:43,letter,0.19,Kenya,Economy Letter,2,18
1709,30/10/2016 14:43,letter,0.23,Switzerland,Economy Letter,1,9
1710,22/02/2016 15:53,letter,0.33,United States,Economy Letter,3,54
1710,22/02/2016 15:53,parcel,12.14,Italy,Standard Parcel,2,357.88
1710,22/02/2016 15:53,parcel,10.71,Canada,Standard Parcel,1,157.35
1711,1/05/2016 12:41,letter,0.43,Kuwait,Economy Letter,3,54
1711,1/05/2016 12:41,parcel,7.34,Qatar,Standard Parcel,2,438.9
1711,1/05/2016 12:41,letter,0.2,Belgium,Express Letter,3,159.12
1712,8/07/2016 10:50,letter,0.39,France,Economy Letter,3,54
1713,23/01/2017 09:14,parcel,4.56,Kenya,Standard Parcel,1,135.21
1713,23/01/2017 09:14,letter,0.48,French Polynesia,Economy Letter,2,24
1713,23/01/2017 09:14,letter,0.17,Cambodia,Express Letter,2,77.66
1714,23/10/2016 11:27,parcel,8.54,Pakistan,Express Parcel,2,280.88
1715,8/07/2016 16:11,parcel,4.64,Iran - Islamic Republic Of,Standard Parcel,2,270.42
1715,8/07/2016 16:11,letter,0.47,South Africa,Economy Letter,3,54
1715,8/07/2016 16:11,letter,0.49,Malaysia,Economy Letter,3,36
1716,5/01/2017 13:13,parcel,14.24,New Zealand,Standard Parcel,2,195.54
1716,5/01/2017 13:13,parcel,9.04,Poland,Express Parcel,2,484.82
1716,5/01/2017 13:13,parcel,6.87,Italy,Standard Parcel,1,151.84
1717,18/09/2017 11:35,parcel,7.08,French Polynesia,Express Parcel,3,421.32
1717,18/09/2017 11:35,letter,0.39,Kenya,Economy Letter,3,54
1718,27/08/2017 14:18,parcel,18.63,Argentina,Economy Parcel_By Sea,3,617.88
1718,27/08/2017 14:18,letter,0.15,New Caledonia,Express Letter,1,38.83
1719,21/08/2016 15:05,letter,0.45,Mauritius,Express Letter,1,55.68
1719,21/08/2016 15:05,parcel,12.31,Ukraine,Standard Parcel,3,842.55
1720,13/05/2017 16:12,parcel,2.67,Argentina,Economy Parcel_By Sea,3,159.33
1720,13/05/2017 16:12,letter,0.46,Chile,Economy Letter,2,36
1721,19/11/2017 14:39,letter,0.39,Japan,Economy Letter,2,24
1722,14/05/2017 13:18,letter,0.35,Slovenia,Economy Letter,1,18
1722,14/05/2017 13:18,letter,0.45,South Africa,Economy Letter,3,54
1723,24/05/2016 08:51,parcel,16.5,Denmark,Standard Parcel,2,682.58
1723,24/05/2016 08:51,parcel,14.49,Germany,Economy Parcel_By Sea,2,303.08
1723,24/05/2016 08:51,letter,0.32,China,Economy Letter,2,24
1724,12/05/2017 11:42,letter,0.34,Korea - Republic Of,Express Letter,3,110.85
1724,12/05/2017 11:42,parcel,2.82,Chile,Economy Parcel_By Sea,1,53.11
1725,6/09/2017 11:58,letter,0.44,Finland,Express Letter,1,53.04
1725,6/09/2017 11:58,letter,0.27,Brunei Darussalam,Economy Letter,2,24
1726,2/10/2016 14:36,letter,0.34,Lao People'S Democratic Republic,Economy Letter,3,36
1727,2/05/2017 11:26,letter,0.41,Brazil,Express Letter,1,53.04
1728,28/05/2016 13:57,letter,0.14,Belgium,Express Letter,3,159.12
1729,15/10/2016 09:09,letter,0.21,United Kingdom,Express Letter,2,83.16
1729,15/10/2016 09:09,letter,0.35,Ukraine,Express Letter,1,53.04
1730,31/07/2016 09:08,parcel,18.67,Cambodia,Express Parcel,2,384.74
1730,31/07/2016 09:08,parcel,1.16,Greece,Express Parcel,2,170.52
1731,27/07/2016 14:45,letter,0.36,Tonga,Express Letter,1,38.83
1731,27/07/2016 14:45,letter,0.47,Romania,Economy Letter,3,54
1732,28/06/2017 10:46,letter,0.41,Russian Federation,Economy Letter,3,54
1732,28/06/2017 10:46,letter,0.19,Brazil,Express Letter,2,106.08
1732,28/06/2017 10:46,letter,0.4,Belgium,Express Letter,2,106.08
1733,1/10/2017 13:48,letter,0.46,Korea - Republic Of,Economy Letter,3,36
1733,1/10/2017 13:48,letter,0.42,Israel,Express Letter,2,111.36
1733,1/10/2017 13:48,parcel,15.03,Brazil,Economy Parcel_By Sea,1,196.15
1734,12/11/2017 15:02,letter,0.27,South Africa,Economy Letter,1,18
1735,25/05/2017 10:16,parcel,15.47,Nepal,Express Parcel,1,192.37
1736,15/10/2016 09:09,letter,0.35,Hungary,Express Letter,1,53.04
1736,15/10/2016 09:09,letter,0.2,Belgium,Express Letter,3,159.12
1737,6/04/2017 10:31,parcel,2.05,Spain,Standard Parcel,3,252.51
1738,12/06/2017 09:35,parcel,3.94,New Caledonia,Standard Parcel,2,174.06
1738,12/06/2017 09:35,parcel,9.97,Hungary,Economy Parcel_By Sea,1,109.03
1739,17/01/2017 16:11,letter,0.12,Papua New Guinea,Express Letter,1,38.83
1739,17/01/2017 16:11,letter,0.43,Nepal,Economy Letter,3,36
1740,3/04/2016 14:36,parcel,18.76,Cambodia,Express Parcel,2,384.74
1741,9/05/2017 11:37,letter,0.44,United Kingdom,Express Letter,1,41.58
1741,9/05/2017 11:37,letter,0.16,Cook Islands,Express Letter,2,77.66
1741,9/05/2017 11:37,parcel,8.27,Solomon Islands,Express Parcel,3,421.32
1742,14/08/2016 14:45,letter,0.28,Korea - Republic Of,Express Letter,2,73.9
1742,14/08/2016 14:45,parcel,2.74,Arab Emirates,Express Parcel,3,363.66
1742,14/08/2016 14:45,letter,0.4,Greece,Economy Letter,2,36
1743,31/10/2017 09:53,letter,0.11,Hong Kong,Economy Letter,3,18
1744,4/03/2016 11:04,letter,0.18,Greece,Express Letter,3,159.12
1745,22/02/2017 10:53,parcel,5.6,Switzerland,Standard Parcel,2,303.68
1745,22/02/2017 10:53,parcel,19.64,Nigeria,Economy Parcel_By Sea,1,205.96
1745,22/02/2017 10:53,letter,0.4,Switzerland,Economy Letter,3,54
1746,18/10/2016 12:52,letter,0.21,Spain,Economy Letter,1,9
1746,18/10/2016 12:52,parcel,19.24,Estonia,Standard Parcel,3,1023.87
1747,24/01/2017 11:08,parcel,16.5,Finland,Economy Parcel_By Sea,1,196.15
1748,20/08/2017 10:29,parcel,19.79,Czech Republic,Standard Parcel,2,682.58
1748,20/08/2017 10:29,letter,0.26,Brunei Darussalam,Express Letter,3,116.49
1749,18/10/2016 12:44,letter,0.21,New Caledonia,Express Letter,3,116.49
1749,18/10/2016 12:44,letter,0.48,Chile,Economy Letter,3,54
1750,5/06/2017 14:04,letter,0.24,Sri Lanka,Economy Letter,1,6
1751,21/07/2016 15:43,parcel,2.1,Turkey,Express Parcel,1,115.45
1751,21/07/2016 15:43,letter,0.17,Korea - Republic Of,Economy Letter,1,6
1751,21/07/2016 15:43,parcel,15.17,Sweden,Economy Parcel_By Sea,2,373.62
1752,26/06/2017 12:49,letter,0.34,Macedonia - The Former Yugoslav Republic Of,Economy Letter,2,36
1752,26/06/2017 12:49,parcel,7.85,South Africa,Economy Parcel_By Sea,3,327.09
1753,11/05/2017 08:11,letter,0.47,Italy,Express Letter,3,127.86
1754,13/06/2016 14:36,letter,0.23,Hungary,Economy Letter,1,9
1754,13/06/2016 14:36,parcel,7.8,Iran - Islamic Republic Of,Economy Parcel_By Sea,1,113.39
1754,13/06/2016 14:36,parcel,7.26,Tonga,Standard Parcel,2,270.88
1755,2/11/2016 17:23,letter,0.12,Norway,Express Letter,3,127.86
1755,2/11/2016 17:23,letter,0.37,French Polynesia,Economy Letter,2,24
1755,2/11/2016 17:23,letter,0.38,New Zealand,Express Letter,3,76.05
1756,29/10/2016 15:59,letter,0.49,Serbia,Express Letter,2,106.08
1757,14/09/2016 15:23,letter,0.15,Philippines,Economy Letter,3,18
1758,7/07/2017 15:26,letter,0.15,Indonesia,Express Letter,3,110.85
1758,7/07/2017 15:26,parcel,4.29,South Africa,Express Parcel,1,143.14
1758,7/07/2017 15:26,parcel,5.1,Papua New Guinea,Express Parcel,2,280.88
1759,27/03/2017 13:49,letter,0.25,Korea - Republic Of,Economy Letter,3,18
1759,27/03/2017 13:49,letter,0.44,Croatia,Express Letter,2,106.08
1760,27/06/2017 12:08,parcel,10.66,Finland,Express Parcel,1,302.85
1760,27/06/2017 12:08,letter,0.15,Netherlands,Economy Letter,2,18
1761,13/01/2016 11:14,parcel,9.71,Poland,Economy Parcel_By Sea,3,327.09
1761,13/01/2016 11:14,parcel,4.84,Austria,Economy Parcel_By Sea,2,138.5
1761,13/01/2016 11:14,letter,0.17,Philippines,Express Letter,2,77.66
1762,15/10/2017 12:29,parcel,5.39,Samoa,Express Parcel,2,280.88
1762,15/10/2017 12:29,parcel,14.08,Philippines,Express Parcel,1,166.41
1763,7/07/2017 12:29,letter,0.47,Nigeria,Express Letter,2,111.36
1764,17/09/2017 16:33,letter,0.45,Fiji,Express Letter,3,116.49
1765,30/12/2017 13:46,letter,0.29,Thailand,Economy Letter,3,36
1765,30/12/2017 13:46,letter,0.4,Romania,Express Letter,2,106.08
1765,30/12/2017 13:46,letter,0.24,Lao People'S Democratic Republic,Express Letter,1,38.83
1766,25/02/2017 11:37,parcel,18.89,French Polynesia,Express Parcel,3,577.11
1766,25/02/2017 11:37,parcel,19.76,Ukraine,Economy Parcel_By Sea,1,196.15
1767,28/08/2016 12:05,letter,0.18,Kenya,Economy Letter,3,27
1767,28/08/2016 12:05,letter,0.26,Kenya,Economy Letter,1,18
1768,4/09/2017 13:41,letter,0.42,Iran - Islamic Republic Of,Express Letter,3,167.04
1768,4/09/2017 13:41,letter,0.43,Chile,Express Letter,2,111.36
1768,4/09/2017 13:41,parcel,12.04,Denmark,Economy Parcel_By Sea,1,159.12
1769,16/11/2016 11:21,letter,0.48,Myanmar,Economy Letter,3,36
1769,16/11/2016 11:21,parcel,16.34,New Caledonia,Express Parcel,2,384.74
1770,28/12/2017 12:05,parcel,9.53,Turkey,Express Parcel,3,727.23
1770,28/12/2017 12:05,parcel,16.93,Bahrain,Express Parcel,3,1144.35
1770,28/12/2017 12:05,letter,0.13,Qatar,Express Letter,2,111.36
1771,27/03/2016 10:39,letter,0.48,France,Economy Letter,2,36
1771,27/03/2016 10:39,letter,0.24,Fiji,Express Letter,3,116.49
1772,14/03/2016 13:48,letter,0.34,Japan,Express Letter,3,110.85
1773,13/05/2017 15:07,parcel,12.47,Singapore,Standard Parcel,2,306.78
1773,13/05/2017 15:07,letter,0.44,Cyprus,Express Letter,3,159.12
1774,6/03/2017 14:48,letter,0.25,Portugal,Express Letter,2,106.08
1775,7/05/2016 13:47,letter,0.42,Netherlands,Express Letter,2,85.24
1775,7/05/2016 13:47,parcel,4.56,Malta,Standard Parcel,2,256.16
1776,9/05/2017 11:10,letter,0.24,Japan,Economy Letter,3,18
1777,5/11/2016 14:20,letter,0.37,Portugal,Economy Letter,2,36
1777,5/11/2016 14:20,letter,0.35,South Africa,Economy Letter,1,18
1777,5/11/2016 14:20,letter,0.26,Sweden,Economy Letter,2,36
1778,4/04/2016 12:38,parcel,11.39,Netherlands,Express Parcel,2,367.88
1779,8/02/2017 14:25,letter,0.32,Japan,Economy Letter,3,36
1780,10/09/2016 09:01,letter,0.23,United States,Express Letter,3,113.64
1781,25/08/2017 12:24,parcel,7.8,Italy,Standard Parcel,2,303.68
1781,25/08/2017 12:24,letter,0.13,Kenya,Express Letter,1,55.68
1782,20/12/2016 09:18,parcel,10.14,Sri Lanka,Standard Parcel,2,322.82
1782,20/12/2016 09:18,letter,0.35,Poland,Economy Letter,1,18
1782,20/12/2016 09:18,letter,0.23,South Africa,Express Letter,2,106.08
1783,20/08/2017 13:10,letter,0.4,Croatia,Economy Letter,2,36
1784,6/04/2016 13:19,letter,0.28,Sri Lanka,Express Letter,2,77.66
1784,6/04/2016 13:19,letter,0.4,Thailand,Economy Letter,2,24
1784,6/04/2016 13:19,parcel,11.26,United States,Express Parcel,3,487.05
1785,15/09/2017 10:44,parcel,11.01,United States,Economy Parcel_By Sea,3,402.78
1786,5/07/2016 10:41,parcel,11.88,Hong Kong,Express Parcel,3,475.17
1786,5/07/2016 10:41,parcel,6.65,Thailand,Express Parcel,2,267.36
1786,5/07/2016 10:41,letter,0.25,Croatia,Express Letter,1,53.04
1787,12/08/2017 11:50,parcel,0.84,Hong Kong,Express Parcel,3,159.78
1788,27/04/2016 12:22,parcel,17.84,Kenya,Economy Parcel_By Sea,3,617.88
1788,27/04/2016 12:22,letter,0.26,Mauritius,Express Letter,3,167.04
1789,6/01/2017 13:35,letter,0.25,Switzerland,Express Letter,2,85.24
1790,13/03/2016 12:19,letter,0.24,Mauritius,Express Letter,2,111.36
1791,27/12/2017 16:58,letter,0.13,Kenya,Economy Letter,1,9
1792,3/11/2016 12:42,letter,0.1,Papua New Guinea,Express Letter,1,38.83
1793,28/12/2016 13:05,parcel,8.7,Thailand,Express Parcel,2,267.36
1793,28/12/2016 13:05,parcel,14.16,Pakistan,Standard Parcel,3,484.23
1793,28/12/2016 13:05,letter,0.37,Czech Republic,Express Letter,3,159.12
1794,9/08/2017 14:30,letter,0.44,Brazil,Economy Letter,1,18
1794,9/08/2017 14:30,letter,0.12,Norway,Economy Letter,1,9
1795,3/08/2017 11:48,letter,0.23,Canada,Express Letter,3,113.64
1795,3/08/2017 11:48,parcel,10.03,Hungary,Express Parcel,2,605.7
1796,8/11/2017 14:03,letter,0.26,Peru,Express Letter,1,55.68
1796,8/11/2017 14:03,letter,0.34,Lao People'S Democratic Republic,Economy Letter,2,24
1797,24/02/2016 15:39,parcel,2.75,Denmark,Standard Parcel,3,319.59
1798,30/03/2017 17:21,parcel,15.62,Sri Lanka,Standard Parcel,2,374.74
1798,30/03/2017 17:21,letter,0.12,France,Express Letter,3,127.86
1798,30/03/2017 17:21,letter,0.22,Netherlands,Express Letter,1,42.62
1799,16/09/2016 16:15,letter,0.34,Sri Lanka,Economy Letter,2,24
1800,18/08/2016 14:19,letter,0.37,Saudi Arabia,Express Letter,3,167.04
1801,2/10/2017 14:06,letter,0.32,Norway,Express Letter,3,127.86
1801,2/10/2017 14:06,parcel,10.09,Arab Emirates,Economy Parcel_By Sea,2,334.16
1802,9/01/2017 09:59,letter,0.19,French Polynesia,Express Letter,3,116.49
1803,17/09/2016 12:53,parcel,3.99,Papua New Guinea,Express Parcel,2,220.06
1804,15/01/2017 13:39,letter,0.15,Russian Federation,Economy Letter,1,9
1804,15/01/2017 13:39,letter,0.31,Taiwan - Province Of China,Express Letter,1,36.95
1804,15/01/2017 13:39,parcel,11.22,New Zealand,Express Parcel,1,106.77
1805,1/02/2017 13:10,letter,0.19,Portugal,Economy Letter,3,27
1806,19/08/2016 14:14,letter,0.17,Denmark,Express Letter,1,53.04
1807,11/03/2016 09:43,letter,0.12,Ukraine,Economy Letter,3,27
1808,6/06/2017 13:33,parcel,11.22,United Kingdom,Economy Parcel_By Sea,1,144.33
1809,26/09/2017 14:11,letter,0.41,French Polynesia,Economy Letter,2,24
1809,26/09/2017 14:11,parcel,4.36,Ireland,Standard Parcel,2,186.08
1810,13/09/2017 13:22,letter,0.13,Macedonia - The Former Yugoslav Republic Of,Express Letter,2,106.08
1810,13/09/2017 13:22,parcel,14.56,New Zealand,Express Parcel,3,320.31
1810,13/09/2017 13:22,letter,0.4,Estonia,Economy Letter,3,54
1811,5/04/2017 14:46,letter,0.16,Estonia,Economy Letter,3,27
1811,5/04/2017 14:46,letter,0.34,Argentina,Express Letter,1,55.68
1811,5/04/2017 14:46,parcel,12.87,Malaysia,Standard Parcel,3,460.17
1812,13/10/2016 14:12,letter,0.47,Ukraine,Express Letter,3,159.12
1812,13/10/2016 14:12,parcel,9.64,Israel,Standard Parcel,2,438.9
1812,13/10/2016 14:12,letter,0.33,Poland,Economy Letter,3,54
1813,12/11/2017 16:51,letter,0.33,Spain,Express Letter,1,42.62
1813,12/11/2017 16:51,parcel,9.63,Lao People'S Democratic Republic,Express Parcel,3,421.32
1813,12/11/2017 16:51,letter,0.49,Nauru,Express Letter,1,38.83
1814,24/10/2017 10:54,letter,0.35,Canada,Express Letter,1,37.88
1815,13/10/2017 15:43,parcel,13.03,Finland,Express Parcel,3,908.55
1815,13/10/2017 15:43,parcel,17.04,Kenya,Express Parcel,3,1144.35
1816,3/03/2017 11:46,letter,0.37,France,Express Letter,3,127.86
1816,3/03/2017 11:46,parcel,15.31,Norway,Economy Parcel_By Sea,3,560.43
1817,30/11/2016 11:11,letter,0.45,Arab Emirates,Express Letter,1,55.68
1818,7/11/2016 14:21,parcel,11.84,Pakistan,Standard Parcel,3,484.23
1818,7/11/2016 14:21,letter,0.29,Romania,Economy Letter,1,18
1818,7/11/2016 14:21,letter,0.43,Malta,Express Letter,1,53.04
1819,6/05/2017 10:57,letter,0.13,Taiwan - Province Of China,Express Letter,2,73.9
1820,2/10/2016 15:39,parcel,9.35,Greece,Standard Parcel,1,207.86
1821,23/10/2016 13:04,parcel,12.24,Korea - Republic Of,Express Parcel,3,475.17
1822,23/02/2016 13:02,parcel,18.2,Nepal,Standard Parcel,1,187.37
1823,10/02/2017 12:44,parcel,11.28,Romania,Economy Parcel_By Sea,3,477.36
1823,10/02/2017 12:44,parcel,3.58,Brunei Darussalam,Express Parcel,2,220.06
1824,30/09/2016 11:45,letter,0.15,Netherlands,Express Letter,1,42.62
1824,30/09/2016 11:45,letter,0.36,Netherlands,Express Letter,2,85.24
1824,30/09/2016 11:45,letter,0.25,China,Economy Letter,1,6
1825,23/11/2016 10:50,letter,0.48,Vietnam,Economy Letter,3,36
1825,23/11/2016 10:50,letter,0.36,Bahrain,Express Letter,1,55.68
1826,13/06/2016 16:08,letter,0.39,Switzerland,Economy Letter,3,54
1827,19/10/2017 14:17,parcel,20,Brazil,Standard Parcel,3,1023.87
1827,19/10/2017 14:17,letter,0.3,Nigeria,Economy Letter,3,54
1828,17/11/2017 12:26,letter,0.49,Korea - Republic Of,Economy Letter,2,24
1829,13/11/2016 13:04,letter,0.15,Taiwan - Province Of China,Economy Letter,1,6
1829,13/11/2016 13:04,letter,0.41,Austria,Express Letter,3,159.12
1829,13/11/2016 13:04,letter,0.46,Italy,Express Letter,2,85.24
1830,29/04/2017 10:54,letter,0.18,Kuwait,Express Letter,3,167.04
1830,29/04/2017 10:54,letter,0.11,Sri Lanka,Economy Letter,1,6
1830,29/04/2017 10:54,letter,0.43,French Polynesia,Express Letter,2,77.66
1831,24/08/2016 14:01,parcel,11.57,Switzerland,Express Parcel,2,367.88
1831,24/08/2016 14:01,letter,0.11,Vanuatu,Express Letter,1,38.83
1832,28/12/2017 11:45,letter,0.41,Mexico,Economy Letter,2,36
1832,28/12/2017 11:45,letter,0.36,United Kingdom,Express Letter,3,124.74
1833,27/05/2016 12:06,letter,0.27,Korea - Republic Of,Economy Letter,1,12
1833,27/05/2016 12:06,parcel,4.02,Italy,Economy Parcel_By Sea,1,66.03
1834,1/05/2016 12:45,letter,0.31,Nepal,Express Letter,2,77.66
1834,1/05/2016 12:45,letter,0.41,Germany,Express Letter,3,127.86
1835,17/05/2017 11:06,parcel,9.56,Kenya,Economy Parcel_By Sea,2,226.78
1835,17/05/2017 11:06,letter,0.35,Canada,Express Letter,1,37.88
1836,3/09/2017 13:04,letter,0.35,Russian Federation,Express Letter,2,106.08
1836,3/09/2017 13:04,letter,0.22,India,Express Letter,1,36.95
1837,29/06/2017 14:21,parcel,10.74,Cambodia,Express Parcel,1,166.41
1838,2/06/2017 11:58,letter,0.11,Czech Republic,Economy Letter,1,9
1838,2/06/2017 11:58,parcel,11.2,United Kingdom,Express Parcel,2,358.9
1838,2/06/2017 11:58,letter,0.33,Nepal,Express Letter,3,116.49
1839,20/11/2016 13:41,parcel,8.01,Peru,Standard Parcel,1,219.45
1839,20/11/2016 13:41,letter,0.47,Finland,Economy Letter,1,18
1840,3/10/2017 15:26,parcel,5.7,France,Economy Parcel_By Sea,3,314.49
1841,4/02/2017 10:32,parcel,0.54,Serbia,Express Parcel,3,203.64
1842,30/10/2017 14:47,parcel,3.03,Turkey,Standard Parcel,1,128.08
1843,20/10/2016 15:06,parcel,11.77,Portugal,Standard Parcel,2,561.7
1844,19/05/2017 14:14,parcel,8.75,Mexico,Economy Parcel_By Sea,1,113.39
1845,31/03/2016 14:25,parcel,13.11,Turkey,Standard Parcel,2,561.7
1845,31/03/2016 14:25,parcel,16.96,Portugal,Express Parcel,2,726.58
1846,12/07/2016 14:15,letter,0.37,Arab Emirates,Economy Letter,2,36
1846,12/07/2016 14:15,letter,0.36,Myanmar,Express Letter,3,116.49
1847,8/08/2016 10:22,letter,0.28,Serbia,Economy Letter,2,36
1847,8/08/2016 10:22,parcel,4.04,Israel,Standard Parcel,2,270.42
1848,26/03/2017 13:59,parcel,14.17,Korea - Republic Of,Standard Parcel,2,306.78
1848,26/03/2017 13:59,letter,0.45,Sweden,Express Letter,1,42.62
1848,26/03/2017 13:59,parcel,18.06,Pakistan,Express Parcel,2,384.74
1849,22/12/2016 12:03,parcel,9.2,Brazil,Economy Parcel_By Sea,3,327.09
1849,22/12/2016 12:03,letter,0.31,Fiji,Express Letter,2,77.66
1849,22/12/2016 12:03,letter,0.13,Mauritius,Express Letter,1,55.68
1850,18/07/2016 17:27,letter,0.27,Bahrain,Economy Letter,2,36
1850,18/07/2016 17:27,letter,0.36,France,Express Letter,1,42.62
1850,18/07/2016 17:27,letter,0.17,Belgium,Express Letter,2,106.08
1851,4/07/2017 13:30,parcel,18,Thailand,Express Parcel,3,549.3
1851,4/07/2017 13:30,letter,0.3,Spain,Economy Letter,1,18
1851,4/07/2017 13:30,parcel,8.47,Peru,Express Parcel,2,509.06
1852,1/01/2016 16:33,parcel,1.89,Spain,Standard Parcel,2,138.58
1852,1/01/2016 16:33,letter,0.22,Qatar,Express Letter,2,111.36
1853,14/04/2017 12:50,letter,0.48,Norway,Express Letter,3,127.86
1854,28/02/2017 12:44,letter,0.31,Japan,Economy Letter,2,24
1855,21/01/2016 15:07,parcel,4.27,France,Express Parcel,2,237.88
1856,2/12/2016 14:21,letter,0.49,Nigeria,Economy Letter,1,18
1856,2/12/2016 14:21,parcel,6.06,Macedonia - The Former Yugoslav Republic Of,Standard Parcel,2,415.72
1857,13/12/2016 13:54,parcel,8.71,Sweden,Standard Parcel,2,303.68
1857,13/12/2016 13:54,parcel,0.64,Switzerland,Standard Parcel,2,87.9
1858,14/09/2016 13:04,letter,0.21,India,Economy Letter,2,12
1858,14/09/2016 13:04,parcel,19.25,Canada,Economy Parcel_By Sea,2,331
1858,14/09/2016 13:04,parcel,13.32,Japan,Express Parcel,2,316.78
1859,4/06/2017 06:20,letter,0.32,Portugal,Economy Letter,1,18
1860,25/06/2016 17:34,letter,0.22,Mexico,Economy Letter,1,9
1860,25/06/2016 17:34,parcel,18.16,Argentina,Economy Parcel_By Sea,3,617.88
1861,18/04/2017 11:07,parcel,16.52,Singapore,Standard Parcel,3,534.3
1861,18/04/2017 11:07,parcel,15.58,Kenya,Standard Parcel,2,718.9
1862,16/04/2017 14:55,letter,0.28,Chile,Economy Letter,2,36
1862,16/04/2017 14:55,letter,0.43,South Africa,Express Letter,2,106.08
